section,key,value
batch:batch-277,queue_wait_time,2.0
batch:batch-277,processing_time,4.0
batch:batch-277,stages_count,3
batch:batch-277,completed,False
batch:batch-277,rejected,True
batch:batch-277,waited_in_queue,True
batch:batch-277,status,rejected
batch:batch-278,batch_id,batch-278
batch:batch-278,cycle_time,76.0
batch:batch-278,queue_wait_time,1.0
batch:batch-278,processing_time,16.0
batch:batch-278,stages_count,3
batch:batch-278,completed,True
batch:batch-278,rejected,False
batch:batch-278,waited_in_queue,True
batch:batch-278,status,completed
batch:batch-279,batch_id,batch-279
batch:batch-279,cycle_time,8.0
batch:batch-279,queue_wait_time,3.0
batch:batch-279,processing_time,4.0
batch:batch-279,stages_count,3
batch:batch-279,completed,False
batch:batch-279,rejected,True
batch:batch-279,waited_in_queue,True
batch:batch-279,status,rejected
batch:batch-280,batch_id,batch-280
batch:batch-280,cycle_time,7.0
batch:batch-280,queue_wait_time,2.0
batch:batch-280,processing_time,4.0
batch:batch-280,stages_count,3
batch:batch-280,completed,False
batch:batch-280,rejected,True
batch:batch-280,waited_in_queue,True
batch:batch-280,status,rejected
batch:batch-281,batch_id,batch-281
batch:batch-281,cycle_time,79.0
batch:batch-281,queue_wait_time,0.0
batch:batch-281,processing_time,16.0
batch:batch-281,stages_count,3
batch:batch-281,completed,True
batch:batch-281,rejected,False
batch:batch-281,waited_in_queue,True
batch:batch-281,status,completed
batch:batch-282,batch_id,batch-282
batch:batch-282,cycle_time,9.0
batch:batch-282,queue_wait_time,4.0
batch:batch-282,processing_time,4.0
batch:batch-282,stages_count,3
batch:batch-282,completed,False
batch:batch-282,rejected,True
batch:batch-282,waited_in_queue,True
batch:batch-282,status,rejected
batch:batch-283,batch_id,batch-283
batch:batch-283,cycle_time,7.0
batch:batch-283,queue_wait_time,3.0
batch:batch-283,processing_time,4.0
batch:batch-283,stages_count,3
batch:batch-283,completed,False
batch:batch-283,rejected,True
batch:batch-283,waited_in_queue,True
batch:batch-283,status,rejected
batch:batch-284,batch_id,batch-284
batch:batch-284,cycle_time,5.0
batch:batch-284,queue_wait_time,0.0
batch:batch-284,processing_time,4.0
batch:batch-284,stages_count,3
batch:batch-284,completed,False
batch:batch-284,rejected,True
batch:batch-284,waited_in_queue,False
batch:batch-284,status,rejected
batch:batch-285,batch_id,batch-285
batch:batch-285,cycle_time,78.0
batch:batch-285,queue_wait_time,0.0
batch:batch-285,processing_time,16.0
batch:batch-285,stages_count,3
batch:batch-285,completed,True
batch:batch-285,rejected,False
batch:batch-285,waited_in_queue,True
batch:batch-285,status,completed
batch:batch-286,batch_id,batch-286
batch:batch-286,cycle_time,13.0
batch:batch-286,queue_wait_time,5.0
batch:batch-286,processing_time,4.0
batch:batch-286,stages_count,3
batch:batch-286,completed,False
batch:batch-286,rejected,True
batch:batch-286,waited_in_queue,True
batch:batch-286,status,rejected
batch:batch-287,batch_id,batch-287
batch:batch-287,cycle_time,83.0
batch:batch-287,queue_wait_time,7.0
batch:batch-287,processing_time,16.0
batch:batch-287,stages_count,3
batch:batch-287,completed,True
batch:batch-287,rejected,False
batch:batch-287,waited_in_queue,True
batch:batch-287,status,completed
batch:batch-288,batch_id,batch-288
batch:batch-288,cycle_time,12.0
batch:batch-288,queue_wait_time,7.0
batch:batch-288,processing_time,4.0
batch:batch-288,stages_count,3
batch:batch-288,completed,False
batch:batch-288,rejected,True
batch:batch-288,waited_in_queue,True
batch:batch-288,status,rejected
batch:batch-289,batch_id,batch-289
batch:batch-289,cycle_time,10.0
batch:batch-289,queue_wait_time,4.0
batch:batch-289,processing_time,4.0
batch:batch-289,stages_count,3
batch:batch-289,completed,False
batch:batch-289,rejected,True
batch:batch-289,waited_in_queue,True
batch:batch-289,status,rejected
batch:batch-290,batch_id,batch-290
batch:batch-290,cycle_time,8.0
batch:batch-290,queue_wait_time,3.0
batch:batch-290,processing_time,4.0
batch:batch-290,stages_count,3
batch:batch-290,completed,False
batch:batch-290,rejected,True
batch:batch-290,waited_in_queue,True
batch:batch-290,status,rejected
batch:batch-291,batch_id,batch-291
batch:batch-291,cycle_time,9.0
batch:batch-291,queue_wait_time,0.0
batch:batch-291,processing_time,4.0
batch:batch-291,stages_count,3
batch:batch-291,completed,False
batch:batch-291,rejected,True
batch:batch-291,waited_in_queue,False
batch:batch-291,status,rejected
batch:batch-292,batch_id,batch-292
batch:batch-292,cycle_time,77.0
batch:batch-292,queue_wait_time,3.0
batch:batch-292,processing_time,16.0
batch:batch-292,stages_count,3
batch:batch-292,completed,True
batch:batch-292,rejected,False
batch:batch-292,waited_in_queue,True
batch:batch-292,status,completed
batch:batch-293,batch_id,batch-293
batch:batch-293,cycle_time,9.0
batch:batch-293,queue_wait_time,5.0
batch:batch-293,processing_time,4.0
batch:batch-293,stages_count,3
batch:batch-293,completed,False
batch:batch-293,rejected,True
batch:batch-293,waited_in_queue,True
batch:batch-293,status,rejected
batch:batch-294,batch_id,batch-294
batch:batch-294,cycle_time,9.0
batch:batch-294,queue_wait_time,3.0
batch:batch-294,processing_time,4.0
batch:batch-294,stages_count,3
batch:batch-294,completed,False
batch:batch-294,rejected,True
batch:batch-294,waited_in_queue,True
batch:batch-294,status,rejected
batch:batch-295,batch_id,batch-295
batch:batch-295,cycle_time,7.0
batch:batch-295,queue_wait_time,1.0
batch:batch-295,processing_time,4.0
batch:batch-295,stages_count,3
batch:batch-295,completed,False
batch:batch-295,rejected,True
batch:batch-295,waited_in_queue,True
batch:batch-295,status,rejected
batch:batch-296,batch_id,batch-296
batch:batch-296,cycle_time,74.0
batch:batch-296,queue_wait_time,1.0
batch:batch-296,processing_time,16.0
batch:batch-296,stages_count,3
batch:batch-296,completed,True
batch:batch-296,rejected,False
batch:batch-296,waited_in_queue,True
batch:batch-296,status,completed
batch:batch-297,batch_id,batch-297
batch:batch-297,cycle_time,4.0
batch:batch-297,queue_wait_time,0.0
batch:batch-297,processing_time,4.0
batch:batch-297,stages_count,3
batch:batch-297,completed,False
batch:batch-297,rejected,True
batch:batch-297,waited_in_queue,False
batch:batch-297,status,rejected
batch:batch-298,batch_id,batch-298
batch:batch-298,cycle_time,4.0
batch:batch-298,queue_wait_time,0.0
batch:batch-298,processing_time,4.0
batch:batch-298,stages_count,3
batch:batch-298,completed,False
batch:batch-298,rejected,True
batch:batch-298,waited_in_queue,False
batch:batch-298,status,rejected
batch:batch-299,batch_id,batch-299
batch:batch-299,cycle_time,76.0
batch:batch-299,queue_wait_time,0.0
batch:batch-299,processing_time,16.0
batch:batch-299,stages_count,3
batch:batch-299,completed,True
batch:batch-299,rejected,False
batch:batch-299,waited_in_queue,True
batch:batch-299,status,completed
batch:batch-300,batch_id,batch-300
batch:batch-300,cycle_time,7.0
batch:batch-300,queue_wait_time,0.0
batch:batch-300,processing_time,4.0
batch:batch-300,stages_count,3
batch:batch-300,completed,False
batch:batch-300,rejected,True
batch:batch-300,waited_in_queue,False
batch:batch-300,status,rejected
batch:batch-301,batch_id,batch-301
batch:batch-301,cycle_time,6.0
batch:batch-301,queue_wait_time,0.0
batch:batch-301,processing_time,4.0
batch:batch-301,stages_count,3
batch:batch-301,completed,False
batch:batch-301,rejected,True
batch:batch-301,waited_in_queue,False
batch:batch-301,status,rejected
batch:batch-302,batch_id,batch-302
batch:batch-302,cycle_time,5.0
batch:batch-302,queue_wait_time,0.0
batch:batch-302,processing_time,4.0
batch:batch-302,stages_count,3
batch:batch-302,completed,False
batch:batch-302,rejected,True
batch:batch-302,waited_in_queue,False
batch:batch-302,status,rejected
batch:batch-303,batch_id,batch-303
batch:batch-303,cycle_time,4.0
batch:batch-303,queue_wait_time,0.0
batch:batch-303,processing_time,4.0
batch:batch-303,stages_count,3
batch:batch-303,completed,False
batch:batch-303,rejected,True
batch:batch-303,waited_in_queue,False
batch:batch-303,status,rejected
batch:batch-304,batch_id,batch-304
batch:batch-304,cycle_time,68.0
batch:batch-304,queue_wait_time,0.0
batch:batch-304,processing_time,16.0
batch:batch-304,stages_count,3
batch:batch-304,completed,True
batch:batch-304,rejected,False
batch:batch-304,waited_in_queue,True
batch:batch-304,status,completed
batch:batch-305,batch_id,batch-305
batch:batch-305,cycle_time,7.0
batch:batch-305,queue_wait_time,0.0
batch:batch-305,processing_time,4.0
batch:batch-305,stages_count,3
batch:batch-305,completed,False
batch:batch-305,rejected,True
batch:batch-305,waited_in_queue,False
batch:batch-305,status,rejected
batch:batch-306,batch_id,batch-306
batch:batch-306,cycle_time,5.0
batch:batch-306,queue_wait_time,1.0
batch:batch-306,processing_time,4.0
batch:batch-306,stages_count,3
batch:batch-306,completed,False
batch:batch-306,rejected,True
batch:batch-306,waited_in_queue,True
batch:batch-306,status,rejected
batch:batch-307,batch_id,batch-307
batch:batch-307,cycle_time,68.0
batch:batch-307,queue_wait_time,0.0
batch:batch-307,processing_time,16.0
batch:batch-307,stages_count,3
batch:batch-307,completed,True
batch:batch-307,rejected,False
batch:batch-307,waited_in_queue,True
batch:batch-307,status,completed
batch:batch-308,batch_id,batch-308
batch:batch-308,cycle_time,6.0
batch:batch-308,queue_wait_time,1.0
batch:batch-308,processing_time,4.0
batch:batch-308,stages_count,3
batch:batch-308,completed,False
batch:batch-308,rejected,True
batch:batch-308,waited_in_queue,True
batch:batch-308,status,rejected
batch:batch-309,batch_id,batch-309
batch:batch-309,cycle_time,6.0
batch:batch-309,queue_wait_time,0.0
batch:batch-309,processing_time,4.0
batch:batch-309,stages_count,3
batch:batch-309,completed,False
batch:batch-309,rejected,True
batch:batch-309,waited_in_queue,False
batch:batch-309,status,rejected
batch:batch-310,batch_id,batch-310
batch:batch-310,cycle_time,68.0
batch:batch-310,queue_wait_time,0.0
batch:batch-310,processing_time,16.0
batch:batch-310,stages_count,3
batch:batch-310,completed,True
batch:batch-310,rejected,False
batch:batch-310,waited_in_queue,True
batch:batch-310,status,completed
batch:batch-311,batch_id,batch-311
batch:batch-311,cycle_time,6.0
batch:batch-311,queue_wait_time,1.0
batch:batch-311,processing_time,4.0
batch:batch-311,stages_count,3
batch:batch-311,completed,False
batch:batch-311,rejected,True
batch:batch-311,waited_in_queue,True
batch:batch-311,status,rejected
batch:batch-312,batch_id,batch-312
batch:batch-312,cycle_time,6.0
batch:batch-312,queue_wait_time,0.0
batch:batch-312,processing_time,4.0
batch:batch-312,stages_count,3
batch:batch-312,completed,False
batch:batch-312,rejected,True
batch:batch-312,waited_in_queue,False
batch:batch-312,status,rejected
batch:batch-313,batch_id,batch-313
batch:batch-313,cycle_time,5.0
batch:batch-313,queue_wait_time,0.0
batch:batch-313,processing_time,4.0
batch:batch-313,stages_count,3
batch:batch-313,completed,False
batch:batch-313,rejected,True
batch:batch-313,waited_in_queue,False
batch:batch-313,status,rejected
batch:batch-314,batch_id,batch-314
batch:batch-314,cycle_time,64.0
batch:batch-314,queue_wait_time,0.0
batch:batch-314,processing_time,16.0
batch:batch-314,stages_count,3
batch:batch-314,completed,True
batch:batch-314,rejected,False
batch:batch-314,waited_in_queue,True
batch:batch-314,status,completed
batch:batch-315,batch_id,batch-315
batch:batch-315,cycle_time,5.0
batch:batch-315,queue_wait_time,0.0
batch:batch-315,processing_time,4.0
batch:batch-315,stages_count,3
batch:batch-315,completed,False
batch:batch-315,rejected,True
batch:batch-315,waited_in_queue,False
batch:batch-315,status,rejected
batch:batch-316,batch_id,batch-316
batch:batch-316,cycle_time,5.0
batch:batch-316,queue_wait_time,0.0
batch:batch-316,processing_time,4.0
batch:batch-316,stages_count,3
batch:batch-316,completed,False
batch:batch-316,rejected,True
batch:batch-316,waited_in_queue,False
batch:batch-316,status,rejected
batch:batch-317,batch_id,batch-317
batch:batch-317,cycle_time,65.0
batch:batch-317,queue_wait_time,0.0
batch:batch-317,processing_time,16.0
batch:batch-317,stages_count,3
batch:batch-317,completed,True
batch:batch-317,rejected,False
batch:batch-317,waited_in_queue,True
batch:batch-317,status,completed
batch:batch-318,batch_id,batch-318
batch:batch-318,cycle_time,7.0
batch:batch-318,queue_wait_time,0.0
batch:batch-318,processing_time,4.0
batch:batch-318,stages_count,3
batch:batch-318,completed,False
batch:batch-318,rejected,True
batch:batch-318,waited_in_queue,False
batch:batch-318,status,rejected
batch:batch-319,batch_id,batch-319
batch:batch-319,cycle_time,69.0
batch:batch-319,queue_wait_time,1.0
batch:batch-319,processing_time,16.0
batch:batch-319,stages_count,3
batch:batch-319,completed,True
batch:batch-319,rejected,False
batch:batch-319,waited_in_queue,True
batch:batch-319,status,completed
batch:batch-320,batch_id,batch-320
batch:batch-320,cycle_time,6.0
batch:batch-320,queue_wait_time,2.0
batch:batch-320,processing_time,4.0
batch:batch-320,stages_count,3
batch:batch-320,completed,False
batch:batch-320,rejected,True
batch:batch-320,waited_in_queue,True
batch:batch-320,status,rejected
batch:batch-321,batch_id,batch-321
batch:batch-321,cycle_time,5.0
batch:batch-321,queue_wait_time,0.0
batch:batch-321,processing_time,4.0
batch:batch-321,stages_count,3
batch:batch-321,completed,False
batch:batch-321,rejected,True
batch:batch-321,waited_in_queue,False
batch:batch-321,status,rejected
batch:batch-322,batch_id,batch-322
batch:batch-322,cycle_time,5.0
batch:batch-322,queue_wait_time,0.0
batch:batch-322,processing_time,4.0
batch:batch-322,stages_count,3
batch:batch-322,completed,False
batch:batch-322,rejected,True
batch:batch-322,waited_in_queue,False
batch:batch-322,status,rejected
batch:batch-323,batch_id,batch-323
batch:batch-323,cycle_time,67.0
batch:batch-323,queue_wait_time,0.0
batch:batch-323,processing_time,16.0
batch:batch-323,stages_count,3
batch:batch-323,completed,True
batch:batch-323,rejected,False
batch:batch-323,waited_in_queue,True
batch:batch-323,status,completed
batch:batch-324,batch_id,batch-324
batch:batch-324,cycle_time,6.0
batch:batch-324,queue_wait_time,0.0
batch:batch-324,processing_time,4.0
batch:batch-324,stages_count,3
batch:batch-324,completed,False
batch:batch-324,rejected,True
batch:batch-324,waited_in_queue,False
batch:batch-324,status,rejected
batch:batch-325,batch_id,batch-325
batch:batch-325,cycle_time,71.0
batch:batch-325,queue_wait_time,0.0
batch:batch-325,processing_time,16.0
batch:batch-325,stages_count,3
batch:batch-325,completed,True
batch:batch-325,rejected,False
batch:batch-325,waited_in_queue,True
batch:batch-325,status,completed
batch:batch-326,batch_id,batch-326
batch:batch-326,cycle_time,11.0
batch:batch-326,queue_wait_time,6.0
batch:batch-326,processing_time,4.0
batch:batch-326,stages_count,3
batch:batch-326,completed,False
batch:batch-326,rejected,True
batch:batch-326,waited_in_queue,True
batch:batch-326,status,rejected
batch:batch-327,batch_id,batch-327
batch:batch-327,cycle_time,9.0
batch:batch-327,queue_wait_time,4.0
batch:batch-327,processing_time,4.0
batch:batch-327,stages_count,3
batch:batch-327,completed,False
batch:batch-327,rejected,True
batch:batch-327,waited_in_queue,True
batch:batch-327,status,rejected
batch:batch-328,batch_id,batch-328
batch:batch-328,cycle_time,71.0
batch:batch-328,queue_wait_time,2.0
batch:batch-328,processing_time,16.0
batch:batch-328,stages_count,3
batch:batch-328,completed,True
batch:batch-328,rejected,False
batch:batch-328,waited_in_queue,True
batch:batch-328,status,completed
batch:batch-329,batch_id,batch-329
batch:batch-329,cycle_time,9.0
batch:batch-329,queue_wait_time,4.0
batch:batch-329,processing_time,4.0
batch:batch-329,stages_count,3
batch:batch-329,completed,False
batch:batch-329,rejected,True
batch:batch-329,waited_in_queue,True
batch:batch-329,status,rejected
batch:batch-330,batch_id,batch-330
batch:batch-330,cycle_time,7.0
batch:batch-330,queue_wait_time,3.0
batch:batch-330,processing_time,4.0
batch:batch-330,stages_count,3
batch:batch-330,completed,False
batch:batch-330,rejected,True
batch:batch-330,waited_in_queue,True
batch:batch-330,status,rejected
batch:batch-331,batch_id,batch-331
batch:batch-331,cycle_time,5.0
batch:batch-331,queue_wait_time,0.0
batch:batch-331,processing_time,4.0
batch:batch-331,stages_count,3
batch:batch-331,completed,False
batch:batch-331,rejected,True
batch:batch-331,waited_in_queue,False
batch:batch-331,status,rejected
batch:batch-332,batch_id,batch-332
batch:batch-332,cycle_time,69.0
batch:batch-332,queue_wait_time,0.0
batch:batch-332,processing_time,16.0
batch:batch-332,stages_count,3
batch:batch-332,completed,True
batch:batch-332,rejected,False
batch:batch-332,waited_in_queue,True
batch:batch-332,status,completed
batch:batch-333,batch_id,batch-333
batch:batch-333,cycle_time,5.0
batch:batch-333,queue_wait_time,1.0
batch:batch-333,processing_time,4.0
batch:batch-333,stages_count,3
batch:batch-333,completed,False
batch:batch-333,rejected,True
batch:batch-333,waited_in_queue,True
batch:batch-333,status,rejected
batch:batch-334,batch_id,batch-334
batch:batch-334,cycle_time,73.0
batch:batch-334,queue_wait_time,0.0
batch:batch-334,processing_time,16.0
batch:batch-334,stages_count,3
batch:batch-334,completed,True
batch:batch-334,rejected,False
batch:batch-334,waited_in_queue,True
batch:batch-334,status,completed
batch:batch-335,batch_id,batch-335
batch:batch-335,cycle_time,8.0
batch:batch-335,queue_wait_time,3.0
batch:batch-335,processing_time,4.0
batch:batch-335,stages_count,3
batch:batch-335,completed,False
batch:batch-335,rejected,True
batch:batch-335,waited_in_queue,True
batch:batch-335,status,rejected
batch:batch-336,batch_id,batch-336
batch:batch-336,cycle_time,8.0
batch:batch-336,queue_wait_time,1.0
batch:batch-336,processing_time,4.0
batch:batch-336,stages_count,3
batch:batch-336,completed,False
batch:batch-336,rejected,True
batch:batch-336,waited_in_queue,True
batch:batch-336,status,rejected
batch:batch-337,batch_id,batch-337
batch:batch-337,cycle_time,6.0
batch:batch-337,queue_wait_time,2.0
batch:batch-337,processing_time,4.0
batch:batch-337,stages_count,3
batch:batch-337,completed,False
batch:batch-337,rejected,True
batch:batch-337,waited_in_queue,True
batch:batch-337,status,rejected
batch:batch-338,batch_id,batch-338
batch:batch-338,cycle_time,70.0
batch:batch-338,queue_wait_time,0.0
batch:batch-338,processing_time,16.0
batch:batch-338,stages_count,3
batch:batch-338,completed,True
batch:batch-338,rejected,False
batch:batch-338,waited_in_queue,True
batch:batch-338,status,completed
batch:batch-339,batch_id,batch-339
batch:batch-339,cycle_time,6.0
batch:batch-339,queue_wait_time,1.0
batch:batch-339,processing_time,4.0
batch:batch-339,stages_count,3
batch:batch-339,completed,False
batch:batch-339,rejected,True
batch:batch-339,waited_in_queue,True
batch:batch-339,status,rejected
batch:batch-340,batch_id,batch-340
batch:batch-340,cycle_time,6.0
batch:batch-340,queue_wait_time,0.0
batch:batch-340,processing_time,4.0
batch:batch-340,stages_count,3
batch:batch-340,completed,False
batch:batch-340,rejected,True
batch:batch-340,waited_in_queue,False
batch:batch-340,status,rejected
batch:batch-341,batch_id,batch-341
batch:batch-341,cycle_time,71.0
batch:batch-341,queue_wait_time,0.0
batch:batch-341,processing_time,16.0
batch:batch-341,stages_count,3
batch:batch-341,completed,True
batch:batch-341,rejected,False
batch:batch-341,waited_in_queue,True
batch:batch-341,status,completed
batch:batch-342,batch_id,batch-342
batch:batch-342,cycle_time,6.0
batch:batch-342,queue_wait_time,2.0
batch:batch-342,processing_time,4.0
batch:batch-342,stages_count,3
batch:batch-342,completed,False
batch:batch-342,rejected,True
batch:batch-342,waited_in_queue,True
batch:batch-342,status,rejected
batch:batch-343,batch_id,batch-343
batch:batch-343,cycle_time,5.0
batch:batch-343,queue_wait_time,0.0
batch:batch-343,processing_time,4.0
batch:batch-343,stages_count,3
batch:batch-343,completed,False
batch:batch-343,rejected,True
batch:batch-343,waited_in_queue,False
batch:batch-343,status,rejected
batch:batch-344,batch_id,batch-344
batch:batch-344,cycle_time,71.0
batch:batch-344,queue_wait_time,0.0
batch:batch-344,processing_time,16.0
batch:batch-344,stages_count,3
batch:batch-344,completed,True
batch:batch-344,rejected,False
batch:batch-344,waited_in_queue,True
batch:batch-344,status,completed
batch:batch-345,batch_id,batch-345
batch:batch-345,cycle_time,14.0
batch:batch-345,queue_wait_time,8.0
batch:batch-345,processing_time,4.0
batch:batch-345,stages_count,3
batch:batch-345,completed,False
batch:batch-345,rejected,True
batch:batch-345,waited_in_queue,True
batch:batch-345,status,rejected
batch:batch-346,batch_id,batch-346
batch:batch-346,cycle_time,12.0
batch:batch-346,queue_wait_time,8.0
batch:batch-346,processing_time,4.0
batch:batch-346,stages_count,3
batch:batch-346,completed,False
batch:batch-346,rejected,True
batch:batch-346,waited_in_queue,True
batch:batch-346,status,rejected
batch:batch-347,batch_id,batch-347
batch:batch-347,cycle_time,71.0
batch:batch-347,queue_wait_time,6.0
batch:batch-347,processing_time,16.0
batch:batch-347,stages_count,3
batch:batch-347,completed,True
batch:batch-347,rejected,False
batch:batch-347,waited_in_queue,True
batch:batch-347,status,completed
batch:batch-348,batch_id,batch-348
batch:batch-348,cycle_time,14.0
batch:batch-348,queue_wait_time,7.0
batch:batch-348,processing_time,4.0
batch:batch-348,stages_count,3
batch:batch-348,completed,False
batch:batch-348,rejected,True
batch:batch-348,waited_in_queue,True
batch:batch-348,status,rejected
batch:batch-349,batch_id,batch-349
batch:batch-349,cycle_time,75.0
batch:batch-349,queue_wait_time,7.0
batch:batch-349,processing_time,16.0
batch:batch-349,stages_count,3
batch:batch-349,completed,True
batch:batch-349,rejected,False
batch:batch-349,waited_in_queue,True
batch:batch-349,status,completed
batch:batch-350,batch_id,batch-350
batch:batch-350,cycle_time,12.0
batch:batch-350,queue_wait_time,6.0
batch:batch-350,processing_time,4.0
batch:batch-350,stages_count,3
batch:batch-350,completed,False
batch:batch-350,rejected,True
batch:batch-350,waited_in_queue,True
batch:batch-350,status,rejected
batch:batch-351,batch_id,batch-351
batch:batch-351,cycle_time,15.0
batch:batch-351,queue_wait_time,6.0
batch:batch-351,processing_time,4.0
batch:batch-351,stages_count,3
batch:batch-351,completed,False
batch:batch-351,rejected,True
batch:batch-351,waited_in_queue,True
batch:batch-351,status,rejected
batch:batch-352,batch_id,batch-352
batch:batch-352,cycle_time,13.0
batch:batch-352,queue_wait_time,7.0
batch:batch-352,processing_time,4.0
batch:batch-352,stages_count,3
batch:batch-352,completed,False
batch:batch-352,rejected,True
batch:batch-352,waited_in_queue,True
batch:batch-352,status,rejected
batch:batch-353,batch_id,batch-353
batch:batch-353,cycle_time,72.0
batch:batch-353,queue_wait_time,6.0
batch:batch-353,processing_time,16.0
batch:batch-353,stages_count,3
batch:batch-353,completed,True
batch:batch-353,rejected,False
batch:batch-353,waited_in_queue,True
batch:batch-353,status,completed
batch:batch-354,batch_id,batch-354
batch:batch-354,cycle_time,13.0
batch:batch-354,queue_wait_time,7.0
batch:batch-354,processing_time,4.0
batch:batch-354,stages_count,3
batch:batch-354,completed,False
batch:batch-354,rejected,True
batch:batch-354,waited_in_queue,True
batch:batch-354,status,rejected
batch:batch-355,batch_id,batch-355
batch:batch-355,cycle_time,11.0
batch:batch-355,queue_wait_time,6.0
batch:batch-355,processing_time,4.0
batch:batch-355,stages_count,3
batch:batch-355,completed,False
batch:batch-355,rejected,True
batch:batch-355,waited_in_queue,True
batch:batch-355,status,rejected
batch:batch-356,batch_id,batch-356
batch:batch-356,cycle_time,73.0
batch:batch-356,queue_wait_time,5.0
batch:batch-356,processing_time,16.0
batch:batch-356,stages_count,3
batch:batch-356,completed,True
batch:batch-356,rejected,False
batch:batch-356,waited_in_queue,True
batch:batch-356,status,completed
batch:batch-357,batch_id,batch-357
batch:batch-357,cycle_time,17.0
batch:batch-357,queue_wait_time,5.0
batch:batch-357,processing_time,4.0
batch:batch-357,stages_count,3
batch:batch-357,completed,False
batch:batch-357,rejected,True
batch:batch-357,waited_in_queue,True
batch:batch-357,status,rejected
batch:batch-358,batch_id,batch-358
batch:batch-358,cycle_time,78.0
batch:batch-358,queue_wait_time,11.0
batch:batch-358,processing_time,16.0
batch:batch-358,stages_count,3
batch:batch-358,completed,True
batch:batch-358,rejected,False
batch:batch-358,waited_in_queue,True
batch:batch-358,status,completed
batch:batch-359,batch_id,batch-359
batch:batch-359,cycle_time,16.0
batch:batch-359,queue_wait_time,9.0
batch:batch-359,processing_time,4.0
batch:batch-359,stages_count,3
batch:batch-359,completed,False
batch:batch-359,rejected,True
batch:batch-359,waited_in_queue,True
batch:batch-359,status,rejected
batch:batch-360,batch_id,batch-360
batch:batch-360,cycle_time,15.0
batch:batch-360,queue_wait_time,7.0
batch:batch-360,processing_time,4.0
batch:batch-360,stages_count,3
batch:batch-360,completed,False
batch:batch-360,rejected,True
batch:batch-360,waited_in_queue,True
batch:batch-360,status,rejected
batch:batch-361,batch_id,batch-361
batch:batch-361,cycle_time,78.0
batch:batch-361,queue_wait_time,8.0
batch:batch-361,processing_time,16.0
batch:batch-361,stages_count,3
batch:batch-361,completed,True
batch:batch-361,rejected,False
batch:batch-361,waited_in_queue,True
batch:batch-361,status,completed
batch:batch-362,batch_id,batch-362
batch:batch-362,cycle_time,16.0
batch:batch-362,queue_wait_time,7.0
batch:batch-362,processing_time,4.0
batch:batch-362,stages_count,3
batch:batch-362,completed,False
batch:batch-362,rejected,True
batch:batch-362,waited_in_queue,True
batch:batch-362,status,rejected
batch:batch-363,batch_id,batch-363
batch:batch-363,cycle_time,17.0
batch:batch-363,queue_wait_time,10.0
batch:batch-363,processing_time,4.0
batch:batch-363,stages_count,3
batch:batch-363,completed,False
batch:batch-363,rejected,True
batch:batch-363,waited_in_queue,True
batch:batch-363,status,rejected
batch:batch-364,batch_id,batch-364
batch:batch-364,cycle_time,78.0
batch:batch-364,queue_wait_time,11.0
batch:batch-364,processing_time,16.0
batch:batch-364,stages_count,3
batch:batch-364,completed,True
batch:batch-364,rejected,False
batch:batch-364,waited_in_queue,True
batch:batch-364,status,completed
batch:batch-365,batch_id,batch-365
batch:batch-365,cycle_time,18.0
batch:batch-365,queue_wait_time,13.0
batch:batch-365,processing_time,4.0
batch:batch-365,stages_count,3
batch:batch-365,completed,False
batch:batch-365,rejected,True
batch:batch-365,waited_in_queue,True
batch:batch-365,status,rejected
batch:batch-366,batch_id,batch-366
batch:batch-366,cycle_time,17.0
batch:batch-366,queue_wait_time,12.0
batch:batch-366,processing_time,4.0
batch:batch-366,stages_count,3
batch:batch-366,completed,False
batch:batch-366,rejected,True
batch:batch-366,waited_in_queue,True
batch:batch-366,status,rejected
batch:batch-367,batch_id,batch-367
batch:batch-367,cycle_time,15.0
batch:batch-367,queue_wait_time,9.0
batch:batch-367,processing_time,4.0
batch:batch-367,stages_count,3
batch:batch-367,completed,False
batch:batch-367,rejected,True
batch:batch-367,waited_in_queue,True
batch:batch-367,status,rejected
batch:batch-368,batch_id,batch-368
batch:batch-368,cycle_time,74.0
batch:batch-368,queue_wait_time,9.0
batch:batch-368,processing_time,16.0
batch:batch-368,stages_count,3
batch:batch-368,completed,True
batch:batch-368,rejected,False
batch:batch-368,waited_in_queue,True
batch:batch-368,status,completed
batch:batch-369,batch_id,batch-369
batch:batch-369,cycle_time,15.0
batch:batch-369,queue_wait_time,10.0
batch:batch-369,processing_time,4.0
batch:batch-369,stages_count,3
batch:batch-369,completed,False
batch:batch-369,rejected,True
batch:batch-369,waited_in_queue,True
batch:batch-369,status,rejected
batch:batch-370,batch_id,batch-370
batch:batch-370,cycle_time,14.0
batch:batch-370,queue_wait_time,9.0
batch:batch-370,processing_time,4.0
batch:batch-370,stages_count,3
batch:batch-370,completed,False
batch:batch-370,rejected,True
batch:batch-370,waited_in_queue,True
batch:batch-370,status,rejected
batch:batch-371,batch_id,batch-371
batch:batch-371,cycle_time,75.0
batch:batch-371,queue_wait_time,8.0
batch:batch-371,processing_time,16.0
batch:batch-371,stages_count,3
batch:batch-371,completed,True
batch:batch-371,rejected,False
batch:batch-371,waited_in_queue,True
batch:batch-371,status,completed
batch:batch-372,batch_id,batch-372
batch:batch-372,cycle_time,12.0
batch:batch-372,queue_wait_time,5.0
batch:batch-372,processing_time,4.0
batch:batch-372,stages_count,3
